Pinot Noir 2011,"₩90,000",3.8,"['width: 15%; left: 44.425%;', 'width: 15%; left: 14.0328%;', 'width: 15%; left: 13.2114%;', 'width: 15%; left: 52.5276%;']"
Shiraz 2010,"₩67,022",3.8,"['width: 15%; left: 81.5549%;', 'width: 15%; left: 39.6396%;', 'width: 15%; left: 17.9749%;', 'width: 15%; left: 46.8884%;']"
Portillo Cabernet Sauvignon 2005,"₩19,333",3.8,"['width: 15%; left: 56.0358%;', 'width: 15%; left: 51.6123%;', 'width: 15%; left: 14.8293%;', 'width: 15%; left: 42.9687%;']"
Old Vine Grenache 2010,"₩55,851",3.8,[]
HRB Shiraz 2008,"₩90,000",3.8,"['width: 15%; left: 80.7168%;', 'width: 15%; left: 47.4183%;', 'width: 15%; left: 15.3218%;', 'width: 15%; left: 43.8725%;']"
Pinot Noir 2018,"₩33,568",3.8,"['width: 15%; left: 20.3717%;', 'width: 15%; left: 20.1612%;', 'width: 15%; left: 2.73472%;', 'width: 15%; left: 60.411%;']"
Rob & Les Shiraz 2018,"₩75,000",3.8,"['width: 15%; left: 84.8789%;', 'width: 15%; left: 39.9296%;', 'width: 15%; left: 21.6838%;', 'width: 15%; left: 40.5364%;']"
Reserva Cabernet Sauvignon 2016,"₩80,000",3.8,"['width: 15%; left: 74.1519%;', 'width: 15%; left: 46.5191%;', 'width: 15%; left: 5.87261%;', 'width: 15%; left: 44.4097%;']"
Cahors La Passion 2009,"₩42,533",3.8,"['width: 15%; left: 65.4%;', 'width: 15%; left: 51.6559%;', 'width: 15%; left: 8.48333%;', 'width: 15%; left: 43.7274%;']"

